species,country_of_origin,region,variety,processing_method,aroma,flavor,aftertaste,acidity,body,balance,clean_cup,sweetness,altitude_low_meters,altitude_high_meters
Arabica,Mexico,coatepec,Typica,Semi-washed ,7.33,7.33,7.25,7.5,7.5,7.5,10.0,10.0,1250,1250
Arabica,Guatemala,san marcos,Bourbon,Washed ,7.5,7.5,7.25,7.42,7.42,7.33,10.0,10.0,1700,1700
Arabica,Vietnam,vietnam,Caturra,Washed ,7.0,7.08,7.33,7.5,7.5,7.33,10.0,10.0,1040,1040
Arabica,"Tanzania, United Republic Of",ngorogoro,Other,Washed ,7.42,7.42,7.42,7.42,7.33,7.33,10.0,10.0,1500,1700
Arabica,Mexico,tenango de doria,Bourbon,Washed ,7.5,7.5,7.33,7.42,7.25,7.25,10.0,10.0,774,774
Arabica,Mexico,tepictla,Mundo Novo,Washed ,7.42,7.5,7.17,7.67,7.33,7.42,10.0,10.0,1250,1250
Arabica,Mexico,oaxaca,Typica,Washed ,7.42,7.5,7.33,7.58,7.33,7.33,10.0,10.0,1100,1100
Arabica,Mexico,la concordia,Caturra,Washed ,7.33,7.42,7.33,7.67,7.42,7.25,10.0,10.0,1550,1550
Arabica,Mexico,la concordia,Typica,Washed ,7.5,7.42,7.25,7.33,7.67,7.25,10.0,10.0,1650,1650
Arabica,Colombia,huila,Caturra,Washed ,7.33,7.42,7.33,7.33,7.5,7.67,10.0,10.0,1750,1750
Arabica,Brazil,south of minas,Bourbon,Natural ,7.42,7.5,7.25,7.5,7.5,7.25,10.0,10.0,890,890
Arabica,Guatemala,san marcos,Bourbon,Washed ,7.42,7.42,7.08,7.42,7.33,7.42,10.0,10.0,1700,1700
Arabica,Guatemala,santa rosa,Bourbon,Washed ,7.42,7.33,7.17,7.67,7.33,7.42,10.0,10.0,1219,1219
Arabica,Honduras,marcala,Catuai,Washed ,7.58,7.5,7.33,7.33,7.42,7.25,10.0,10.0,1450,1450
Arabica,Brazil,south of minas,Yellow Bourbon,Natural ,7.25,7.75,6.92,7.42,7.5,7.58,10.0,10.0,1,1
Arabica,"Tanzania, United Republic Of",mbinga,Other,Washed ,7.42,7.33,7.25,7.42,7.5,7.42,10.0,10.0,1200,1800
Arabica,"Tanzania, United Republic Of",ilomba vilage,Other,Washed ,7.33,7.33,7.5,7.25,7.42,7.33,10.0,10.0,1700,1700
Arabica,Brazil,south of minas,Bourbon,Washed ,7.25,7.42,7.25,7.5,7.5,7.42,10.0,10.0,1260,1260
Arabica,Honduras,comayagua,Caturra,Natural ,7.5,7.33,7.5,7.5,7.17,7.17,10.0,10.0,1400,1400
Arabica,Costa Rica,tarrazu,Caturra,Washed ,7.5,7.17,7.17,7.17,7.5,7.08,10.0,10.0,1850,1850
Arabica,Taiwan,changhua baguashan 彰化市八卦山,Typica,Semi-washed ,7.5,7.5,7.5,7.25,7.42,7.25,10.0,10.0,150,150
Arabica,Taiwan,nantou,Typica,Washed ,7.58,7.42,7.33,7.42,7.33,7.33,10.0,10.0,750,750
Arabica,Mexico,la concordia,Typica,Washed ,7.5,7.42,7.08,7.58,7.33,7.33,10.0,10.0,1400,1400
Arabica,Guatemala,jalapa,Bourbon,Washed ,7.5,7.67,7.33,7.33,7.33,7.33,10.0,10.0,1676,1828
Arabica,Mexico,tuxtla gutierrez,Typica,Washed ,7.25,7.67,7.58,7.67,7.67,7.58,10.0,10.0,1650,1650
Arabica,Mexico,yajalon,Bourbon,Washed ,7.67,7.25,7.17,7.75,7.5,7.25,10.0,10.0,1400,1400
Arabica,Mexico,veracruz,Bourbon,Washed ,7.5,7.42,7.33,7.42,7.42,7.42,10.0,10.0,1200,1200
Arabica,Mexico,la concordia,Bourbon,Washed ,7.58,7.42,7.25,7.58,7.25,7.17,10.0,10.0,1400,1400
Arabica,Mexico,sacún palma,Caturra,Semi-washed ,7.75,7.58,7.25,7.17,7.58,7.33,10.0,10.0,940,940
Arabica,Honduras,western region,Catimor,Washed ,7.5,7.42,7.08,7.42,7.5,7.33,10.0,10.0,1200,1200
Arabica,Guatemala,huehuetenango,Bourbon,Washed ,7.42,7.42,7.08,7.5,7.42,7.33,10.0,10.0,190164,190164
Arabica,Taiwan,natou county,Typica,Washed ,7.42,7.42,7.25,7.67,7.33,7.25,10.0,10.0,800,800
Arabica,Costa Rica,turrialba,Caturra,Washed ,7.58,7.42,7.5,7.17,7.08,7.58,10.0,10.0,13,13
Arabica,"Tanzania, United Republic Of",oldeani ,Other,Washed ,7.42,7.42,7.33,7.42,7.42,7.33,10.0,10.0,1800,1800
Arabica,Malawi,mzuzu,Gesha,Washed ,7.42,7.42,7.17,7.58,7.33,7.33,10.0,10.0,1100,1100
Arabica,Taiwan,natou county,Typica,Semi-washed ,7.33,7.17,7.08,7.08,8.33,8.25,10.0,9.33,850,850
Arabica,Brazil,south of minas,Yellow Bourbon,Washed ,7.42,7.42,7.33,7.33,7.5,7.25,10.0,10.0,1260,1260
Arabica,Guatemala,oriente,Bourbon,Washed ,7.42,7.33,7.17,7.58,7.42,7.5,10.0,10.0,1310,1310
Arabica,Mexico,la concordia,Typica,Washed ,7.67,7.5,7.42,7.5,6.75,7.42,10.0,10.0,1400,1400
Arabica,Mexico,la concordia,Marigojipe,Natural ,7.33,7.5,7.25,7.5,7.5,7.17,10.0,10.0,1600,1600
Arabica,Mexico,la concordia,Typica,Natural ,7.67,7.58,7.42,7.58,7.58,7.42,10.0,8.67,1650,1650
Arabica,Guatemala,santa rosa,Bourbon,Washed ,7.67,7.58,7.17,7.42,7.33,7.42,10.0,10.0,1219,1219
Arabica,Nicaragua,jalapa,Caturra,Other,7.5,7.42,7.33,7.33,7.25,7.33,10.0,10.0,1100,1100
Arabica,Honduras,comayagua,Caturra,Washed ,7.5,7.5,7.33,7.42,7.17,7.25,10.0,10.0,1400,1400
Arabica,Taiwan,古坑鄉荷包村尖山坑60號,Typica,Natural ,7.5,7.42,7.33,7.08,7.58,7.25,10.0,10.0,160,200
Arabica,Myanmar,ywar ngan township,Catuai,Washed ,7.25,7.42,7.25,7.5,7.33,7.33,10.0,10.0,1219,1219
Arabica,Costa Rica,occidental,Caturra,Washed ,7.83,7.33,7.08,7.08,7.33,7.5,10.0,10.0,1200,1200
Arabica,Malawi,mzuzu,Gesha,Washed ,7.67,7.42,6.92,7.5,7.5,7.17,10.0,10.0,1599,1599
Arabica,Guatemala,oriente,Other,Washed ,7.5,7.42,7.17,7.58,7.25,7.42,10.0,10.0,1219,1219
Arabica,Taiwan,natou county,Typica,Washed ,7.42,7.33,7.67,7.33,7.42,7.5,10.0,9.33,900,900
Arabica,Brazil,sul de minas,Yellow Bourbon,Semi-washed ,7.58,7.5,7.5,7.67,7.67,7.83,9.33,9.33,1200,1200
Arabica,Haiti,dondon,Blue Mountain,Washed ,7.42,7.33,7.25,7.42,7.42,7.33,10.0,10.0,400,1250
Arabica,Taiwan,taichung xinshe 台中市新社區,Typica,Other,7.5,7.42,7.25,7.25,7.33,7.33,10.0,10.0,600,600
Arabica,Mexico,la concordia,Typica,Washed ,7.33,7.33,7.17,7.42,7.5,7.5,10.0,10.0,1150,1150
Arabica,Mexico,amatenango de la frontera,Typica,Washed ,7.58,7.42,7.25,7.42,7.33,7.33,10.0,10.0,1600,1600
Arabica,Mexico,temaxcalapa,Catuai,Washed ,7.42,7.25,7.17,7.42,7.17,8.0,10.0,10.0,1100,1100
Arabica,Mexico,manzanillo,Typica,Semi-washed ,7.33,7.5,7.33,7.33,7.33,7.42,10.0,10.0,1000,1000
Arabica,Mexico,tapachula,Bourbon,Washed ,7.42,7.42,7.33,7.17,7.25,7.42,10.0,10.0,1250,1250
Arabica,Mexico,atoyac de alvarez,Typica,Natural ,7.5,7.5,7.25,7.5,7.42,7.58,10.0,10.0,1100,1100
Arabica,Indonesia,ijen,Other,Washed ,7.75,7.17,7.17,7.33,7.58,7.33,10.0,10.0,1200,1600
Arabica,Brazil,sul de minas,Bourbon,Semi-washed ,7.5,7.42,7.17,7.42,7.5,7.33,10.0,10.0,125,125
Arabica,Mexico,veracruz,Mundo Novo,Washed ,7.58,7.33,7.08,7.33,7.5,7.33,10.0,10.0,1100,1100
Arabica,Guatemala,san marcos,Catuai,Washed ,7.42,7.33,7.08,7.58,7.33,7.25,10.0,10.0,1371,1371
Arabica,Brazil,cerrado,Catuai,Natural ,7.33,7.5,7.5,7.33,6.83,7.42,10.0,10.0,1100,1100
Arabica,Honduras,marcala,Catuai,Washed ,7.5,7.33,7.17,7.25,7.5,7.42,10.0,10.0,1400,1400
Arabica,Taiwan,苗栗三灣,Typica,Washed ,7.83,7.75,7.42,7.17,7.08,7.08,10.0,10.0,110,110
Arabica,Malawi,mzuzu,Gesha,Washed ,7.58,7.17,7.33,7.42,7.08,7.42,10.0,10.0,1422,1422
Arabica,Brazil,south of minas,Bourbon,Natural ,7.25,7.5,7.42,7.17,7.33,7.33,10.0,10.0,1100,1100
Arabica,Guatemala,san lucas toliman,Bourbon,Washed ,7.42,7.5,7.17,7.42,7.42,7.42,10.0,10.0,1550,1550
Arabica,Mexico,siltepec el triunfo,Typica,Washed ,7.67,7.33,7.25,7.17,7.25,7.42,10.0,10.0,1550,1550
Arabica,Guatemala,oriente,Bourbon,Washed ,7.42,7.33,7.25,7.42,7.42,7.5,10.0,10.0,1310,1310
Arabica,Mexico,huazalingo,Caturra,Washed ,7.42,7.33,7.25,7.17,7.25,7.42,10.0,10.0,763,763
Arabica,Mexico,coatepec,Typica,Washed ,7.42,7.42,7.25,7.25,7.5,7.33,10.0,10.0,1100,1100
Arabica,Colombia,huila,Caturra,Natural ,7.5,7.42,7.25,7.17,7.17,7.75,10.0,10.0,1750,1750
Arabica,Honduras,comayagua,Caturra,Washed ,7.5,7.5,7.0,7.17,7.5,7.33,10.0,10.0,1500,1500
Arabica,Brazil,cerrado,Catuai,Natural ,7.25,7.33,7.33,7.33,7.33,7.42,10.0,10.0,1100,1100
Arabica,Honduras,marcala,Catuai,Washed ,7.58,7.42,7.17,7.42,7.17,7.17,10.0,10.0,1350,1350
Arabica,Brazil,mantiqueira de minas,Yellow Bourbon,Other,7.17,7.33,7.42,7.25,7.42,7.33,10.0,10.0,1200,1200
Arabica,Philippines,davao city,Other,Washed ,7.08,7.33,7.42,7.33,7.33,7.5,10.0,10.0,1400,1400
Arabica,Malawi,mzuzu,Gesha,Washed ,7.75,7.33,7.08,7.33,7.33,7.25,10.0,10.0,1200,1200
Arabica,Honduras,san marcos,Catuai,Washed ,7.33,7.33,7.17,7.33,7.5,7.33,10.0,10.0,1450,1450
Arabica,Mexico,tapachula,Typica,Washed ,7.58,7.42,7.25,7.33,7.25,7.25,10.0,10.0,1800,1800
Arabica,Mexico,veracruz,Typica,Washed ,7.33,7.25,7.17,7.42,7.58,7.33,10.0,10.0,1000,1000
Arabica,Brazil,matas de minas        ,Catuai,Natural ,7.5,7.58,7.5,7.5,7.75,7.83,9.33,9.33,1100,1100
Arabica,Taiwan,dongshan dist.,Typica,Natural ,7.83,7.75,7.67,7.83,7.83,7.75,10.0,10.0,680,680
Arabica,Brazil,south of minas,Yellow Bourbon,Natural ,7.17,7.42,7.17,7.08,6.92,8.17,10.0,10.0,1,1
Arabica,Nicaragua,jinotega,Catuai,Washed ,7.08,7.5,7.33,7.17,7.42,7.25,10.0,10.0,1100,1100
Arabica,Honduras,marcala,Catuai,Washed ,7.42,7.17,7.17,7.5,7.33,7.25,10.0,10.0,1400,1400
Arabica,Guatemala,huehuetenango,Pacamara,Washed ,7.33,7.42,7.17,7.25,7.42,7.33,10.0,10.0,1700,1700
Arabica,"Tanzania, United Republic Of",karatu ngorogoro,Other,Washed ,7.33,7.17,7.17,7.5,7.25,7.42,10.0,10.0,1700,1700
Arabica,Taiwan,nantou,Typica,Semi-washed ,7.5,7.5,7.25,7.25,7.25,7.25,10.0,10.0,650,650
Arabica,Guatemala,sacatepequez,Caturra,Washed ,7.5,7.33,7.5,7.58,7.0,7.25,10.0,10.0,1524,1524
Arabica,Mexico,motozintla,Typica,Washed ,7.42,7.42,7.33,7.33,7.5,7.42,10.0,10.0,1500,1500
Arabica,Nicaragua,dipilto,Unknown,Washed ,7.33,7.5,7.17,7.17,7.58,7.17,10.0,10.0,1200,1200
Arabica,"Tanzania, United Republic Of",ruvuma,Bourbon,Washed ,7.67,7.17,7.17,7.33,7.5,7.17,10.0,10.0,100,2000
Arabica,Mexico,chiapas,Caturra,Washed ,7.75,7.58,7.08,7.25,7.08,7.25,10.0,10.0,1200,1200
Arabica,Costa Rica,tres rios,Caturra,Washed ,7.5,7.5,7.33,7.17,7.08,7.17,10.0,10.0,1200,1400
Arabica,Honduras,central region,Catuai,Natural ,7.42,7.33,7.0,7.42,7.33,7.33,10.0,10.0,1450,1450
Arabica,Thailand,chiangrai,Caturra,Washed ,6.83,7.42,7.42,7.17,7.5,7.42,10.0,10.0,1400,1500
Arabica,Philippines,corillera administrative,Typica,Natural ,7.25,7.25,7.25,7.08,7.58,7.5,10.0,10.0,1200,1200
Arabica,"Tanzania, United Republic Of",mbinga,Bourbon,Washed ,7.58,7.17,7.17,7.33,7.33,7.25,10.0,10.0,1550,1550
Arabica,Malawi,southern- zomba,Caturra,Washed ,7.58,7.25,7.33,7.08,7.33,7.33,10.0,10.0,990,1000
Arabica,Costa Rica,central valley,Catuai,Washed ,7.33,7.08,7.33,7.25,7.33,7.58,10.0,10.0,1200,1400
Arabica,Mexico,tapachula,Typica,Natural ,7.42,7.25,7.08,7.75,7.42,7.17,10.0,10.0,1800,1800
Arabica,Guatemala,oriente,Caturra,Washed ,7.42,7.25,7.33,7.25,7.25,7.42,10.0,10.0,1450,1450
Arabica,Brazil,south of minas,Mundo Novo,Natural ,7.42,7.33,7.25,7.42,7.5,7.17,10.0,10.0,1000,1000
Arabica,Brazil,alta paulista (sao paulo),Mundo Novo,Natural ,7.58,7.42,7.5,7.25,7.75,7.58,10.0,9.33,695,695
Arabica,Nicaragua,jinotega,Other,Washed ,7.33,7.33,7.33,7.42,7.33,7.33,10.0,10.0,1100,1100
Arabica,United States,central america,Pache Comun,Natural ,7.42,7.17,7.33,7.42,7.25,7.33,10.0,10.0,1706,1706
Arabica,"Tanzania, United Republic Of",iwala village,Other,Washed ,7.42,7.33,7.33,7.25,7.25,7.33,10.0,10.0,1456,1456
Arabica,Costa Rica,naranjo,Caturra,Washed ,7.42,7.25,7.17,7.25,7.25,7.58,10.0,10.0,1500,1500
Arabica,United States (Puerto Rico),yauco region,Other,Washed ,7.67,7.75,7.67,7.58,7.58,7.67,10.0,10.0,853,853
Arabica,Mexico,san fernando,Typica,Washed ,7.25,7.42,7.33,7.33,7.17,7.33,10.0,10.0,1650,1650
Arabica,Mexico,santo reyes nopala,Typica,Washed ,7.33,7.25,7.33,7.42,7.25,7.42,10.0,10.0,1300,1300
Arabica,Mexico,santa maria sitepec,Typica,Washed ,7.33,7.33,7.25,7.42,7.25,7.25,10.0,10.0,1642,1642
Arabica,Mexico,talpa de allende,Typica,Washed ,7.42,7.33,7.25,7.42,7.17,7.25,10.0,10.0,1200,1200
Arabica,El Salvador,apaneca,Bourbon,Washed ,7.42,7.08,7.08,7.33,7.25,7.58,10.0,10.0,1450,1450
Arabica,Guatemala,norte,Bourbon,Washed ,7.42,7.25,7.17,7.5,7.25,7.17,10.0,10.0,3280,3280
Arabica,Colombia,guayata,Caturra,Washed ,7.67,7.5,7.42,5.25,7.67,7.75,10.0,10.0,1600,1600
Arabica,Guatemala,oriente,Bourbon,Washed ,7.5,7.25,7.0,7.25,7.5,7.25,10.0,10.0,1219,1219
Arabica,Taiwan,dongshan dist.,Typica,Washed ,7.25,7.17,7.17,7.25,7.5,7.33,10.0,10.0,758,758
Arabica,Honduras,san marcos,Caturra,Natural ,7.42,7.25,7.25,7.33,7.25,7.17,10.0,10.0,1350,1350
Arabica,"Tanzania, United Republic Of",arusha,Other,Washed ,7.33,7.33,7.08,7.42,7.17,7.33,10.0,10.0,1525,1525
Arabica,Uganda,eastern,SL14,Natural ,7.33,6.92,7.17,7.33,7.42,7.42,10.0,10.0,1700,1700
Arabica,Taiwan,nantou,Typica,Semi-washed ,7.5,6.92,7.33,7.33,7.33,7.33,10.0,10.0,1100,1100
Arabica,Thailand,thailand,Unknown,Washed ,7.33,7.42,7.25,7.42,7.25,7.17,10.0,10.0,800,800
Arabica,Mexico,motozintla,Other,Washed ,7.08,7.33,7.33,7.33,7.42,7.25,10.0,10.0,950,950
Arabica,Mexico,adolfo lopez mateos,Typica,Washed ,7.58,7.67,7.5,7.67,7.58,7.5,10.0,10.0,1100,1100
Arabica,Taiwan,taiwan,Other,Washed ,7.33,7.17,7.25,7.33,7.33,7.25,10.0,10.0,200,200
Arabica,Guatemala,oriente,Bourbon,Washed ,7.67,7.67,7.33,7.58,7.67,7.5,9.33,9.33,1901,1901
Arabica,Kenya,kiambu,SL28,Washed ,7.17,7.58,7.5,7.5,8.0,7.75,10.0,10.0,1600,1600
Arabica,Mexico,veracruz,Bourbon,Washed ,7.5,7.33,7.17,7.42,7.5,7.33,10.0,10.0,1100,1100
Arabica,Myanmar,pyinoolwin,Other,Other,7.17,7.42,7.0,7.58,7.33,7.0,10.0,10.0,1066,1066
Arabica,"Tanzania, United Republic Of",manyara,Other,Washed ,7.33,7.17,7.17,7.25,7.42,7.33,10.0,10.0,1700,1700
Arabica,Brazil,mantiqueira de minas,Yellow Bourbon,Natural ,7.25,7.33,7.25,7.25,7.25,7.33,10.0,10.0,1200,1200
Arabica,Taiwan,台中新社,Typica,Washed ,7.92,7.67,7.33,7.08,7.08,7.08,10.0,10.0,550,550
Arabica,Brazil,south of minas,Bourbon,Natural ,7.17,7.42,7.17,7.25,7.25,7.33,10.0,10.0,1100,1100
Arabica,Nicaragua,matagalpa,Caturra,Washed ,7.33,7.08,7.25,7.0,7.5,7.42,10.0,10.0,700,1400
Arabica,Guatemala,jalapa,Pacas,Washed ,7.58,7.42,6.92,7.5,7.25,7.17,10.0,10.0,1524,1524
Arabica,Taiwan,taichung taiping 台中市太平區,Typica,Washed ,7.42,7.25,7.25,7.25,7.25,7.25,10.0,10.0,900,900
Arabica,Taiwan,nantou,Typica,Other,7.25,7.17,7.08,7.08,7.08,8.08,10.0,10.0,688,688
Arabica,Taiwan,new taipei zhonghe 新北市中和區,Typica,Washed ,7.42,7.25,7.25,7.25,7.25,7.25,10.0,10.0,300,300
Arabica,Mexico,ixhuatlan del cafe,Typica,Washed ,7.58,7.33,7.08,7.5,7.17,7.25,10.0,10.0,1186,1186
Arabica,Laos,paksong,Catimor,Washed ,7.42,7.33,7.17,7.17,7.17,7.25,10.0,10.0,1300,1300
Arabica,Guatemala,orient,Caturra,Washed ,7.67,7.25,7.08,7.33,7.17,7.25,10.0,10.0,1200,1200
Arabica,Mexico,motozintla,Catuai,Semi-washed ,7.17,7.08,7.25,7.42,7.25,7.33,10.0,10.0,1210,1210
Arabica,Mexico,oaxaca,Typica,Washed ,7.33,7.25,7.33,7.33,7.25,7.17,10.0,10.0,1100,1100
Arabica,Mexico,veracruz,Bourbon,Washed ,7.5,7.17,7.33,7.25,7.17,7.17,10.0,10.0,100,100
Arabica,Myanmar,ywar ngan,Catuai,Washed ,6.92,7.5,7.0,7.58,7.5,7.08,10.0,10.0,3825,3825
Arabica,Guatemala,huehuetenango,Caturra,Washed ,7.5,7.33,7.0,7.42,7.17,7.17,10.0,10.0,1658,1755
Arabica,Nicaragua,jinotega,Other,Washed ,7.25,7.25,7.17,7.25,7.33,7.25,10.0,10.0,110000,110000
Arabica,Honduras,siguatepeque,Caturra,Natural ,7.5,7.33,7.0,7.42,7.25,7.17,10.0,10.0,1450,1450
Arabica,Panama,boquete,Caturra,Other,7.25,7.33,7.17,7.33,7.33,7.17,10.0,10.0,1680,1680
Arabica,Honduras,marcala,Catuai,Washed ,7.42,7.17,7.08,7.42,7.25,7.25,10.0,10.0,1350,1350
Arabica,Honduras,central region,Catuai,Natural ,7.25,7.33,7.08,7.5,7.25,7.33,10.0,10.0,1450,1450
Arabica,Costa Rica,san ramon,Caturra,Washed ,7.33,7.33,7.25,7.25,7.17,7.17,10.0,10.0,1300,1300
Arabica,Mexico,oaxaca,Typica,Washed ,7.58,7.33,7.42,7.25,7.5,7.5,9.33,10.0,1200,1200
Arabica,Haiti,haiti,Typica,Washed ,7.42,7.0,7.42,7.25,7.08,7.33,10.0,10.0,1000,1000
Arabica,Indonesia,sumatra,Mandheling,Semi-washed ,7.58,7.42,7.0,7.67,7.5,7.5,9.33,10.0,1200,1500
Arabica,Guatemala,antigua,Bourbon,Washed ,7.67,7.42,6.83,7.17,7.42,7.17,10.0,10.0,1500,1500
Arabica,Costa Rica,tarrazu,Caturra,Washed ,7.83,7.5,7.67,7.67,7.83,7.5,10.0,10.0,185,185
Arabica,Malawi,southern- zomba,Caturra,Washed ,7.5,7.25,7.17,7.17,7.25,7.17,10.0,10.0,990,1000
Arabica,Mexico,el desmoronado,Typica,Washed ,7.25,7.17,7.17,7.25,7.17,7.42,10.0,10.0,1200,1200
Arabica,Colombia,santander,Caturra,Natural ,7.67,7.5,7.42,7.67,7.5,7.75,10.0,6.67,1550,1550
Arabica,Guatemala,san lucas toliman,Bourbon,Washed ,7.67,7.17,7.0,7.5,7.0,7.0,10.0,10.0,1550,1550
Arabica,"Tanzania, United Republic Of",arusha,Other,Washed ,7.25,7.08,7.08,7.33,7.33,7.25,10.0,10.0,1400,1400
Arabica,Brazil,south of minas,Bourbon,Semi-washed ,7.42,7.25,7.33,7.0,7.08,7.25,10.0,10.0,1200,1200
Arabica,Honduras,occidental,Caturra,Washed ,7.5,7.17,7.0,7.42,7.33,7.0,10.0,10.0,1400,1400
Arabica,Guatemala,huehuetenango,Bourbon,Natural ,7.17,7.42,6.83,7.5,7.17,7.25,10.0,10.0,1383,1383
Arabica,Taiwan,taiwan,Other,Natural ,7.17,7.17,7.17,7.42,7.17,7.25,10.0,10.0,50,50
Arabica,Guatemala,santa rosa,Caturra,Washed ,7.33,7.25,7.08,7.17,7.25,7.17,10.0,10.0,1500,1500
Arabica,Honduras,ocotepeque,Catuai,Washed ,7.58,7.33,7.0,7.17,7.33,7.08,10.0,10.0,1650,1650
Arabica,Brazil,vale da grama,Yellow Bourbon,Semi-washed ,7.25,7.33,7.17,7.5,7.33,7.25,10.0,10.0,1250,1250
Arabica,Myanmar,pyin oo lwin,Other,Washed ,7.17,7.33,7.17,7.42,7.25,7.08,10.0,10.0,3800,3800
Arabica,Guatemala,oriente,Other,Washed ,7.5,7.17,6.83,7.5,7.17,7.17,10.0,10.0,1219,1219
Arabica,Brazil,mantiqueira de minas,Yellow Bourbon,Semi-washed ,7.42,7.42,7.08,7.33,7.67,7.5,9.33,10.0,1250,1250
Arabica,Guatemala,huehuetenango,Bourbon,Washed ,7.5,7.5,7.0,7.67,7.17,7.0,10.0,10.0,1859,1859
Arabica,Mexico,zaragoza itundujia,Typica,Washed ,7.25,7.25,7.08,7.33,7.25,7.17,10.0,10.0,1450,1450
Arabica,Taiwan,南投國姓,Typica,Washed ,7.58,7.17,7.17,7.17,7.17,7.17,10.0,10.0,600,600
Arabica,El Salvador,department of ahuachapan,Bourbon,Washed ,7.33,7.17,7.08,7.08,7.33,7.17,10.0,10.0,1450,1450
Arabica,China,yunnan,Other,Washed ,7.25,7.08,7.25,7.17,7.33,7.17,10.0,10.0,1700,1700
Arabica,Taiwan,nantou,Typica,Washed ,7.25,7.25,7.17,7.25,7.25,7.25,10.0,10.0,600,600
Arabica,Mexico,pochutla,Typica,Washed ,6.92,7.17,7.08,7.5,7.33,7.17,10.0,10.0,1050,1050
Arabica,Mexico,la concordia,Caturra,Washed ,7.42,7.08,7.08,7.33,7.25,7.17,10.0,10.0,1550,1550
Arabica,"Tanzania, United Republic Of",mkuu rombo,Bourbon,Washed ,7.25,7.17,7.0,7.25,7.42,7.08,10.0,10.0,1700,1700
Arabica,Taiwan,taichung xinshe 台中市新社區,Yellow Bourbon,Other,7.25,7.25,7.08,7.25,7.25,7.25,10.0,10.0,600,600
Arabica,Guatemala,oriente,Bourbon,Washed ,7.33,7.33,6.83,7.5,7.0,7.17,10.0,10.0,1310,1310
Arabica,Mexico,chilón,Typica,Semi-washed ,7.25,7.08,7.08,7.33,7.33,7.17,10.0,10.0,940,940
Arabica,Brazil,cerrado - monte carmelo - minas gerais,Catuai,Natural ,7.17,7.33,7.42,7.08,7.0,7.0,10.0,10.0,995,995
Arabica,Honduras,comayagua,Caturra,Natural ,7.25,7.25,7.0,7.0,7.42,7.0,10.0,10.0,1400,1400
Arabica,Mexico,sierra madre occidental,Caturra,Washed ,7.25,7.17,7.0,7.33,7.33,7.0,10.0,10.0,1600,1600
Arabica,Myanmar,yauk sauk,Other,Natural ,8.0,7.08,7.0,7.33,7.08,6.92,10.0,10.0,914,914
Arabica,Myanmar,ywar ngan,Catuai,Natural ,7.42,7.0,7.08,7.0,7.17,7.33,10.0,10.0,4287,4287
Arabica,Nicaragua,matagalpa,Caturra,Washed ,7.08,6.92,7.0,7.25,7.5,7.25,10.0,10.0,900,900
Arabica,Taiwan,chiayi fanlu嘉義縣番路鄉,Typica,Semi-washed ,7.25,7.08,7.25,7.25,7.17,7.25,10.0,10.0,700,700
Arabica,Guatemala,oriente,Caturra,Washed ,7.0,7.17,7.33,7.33,7.0,7.17,10.0,10.0,1400,1400
Arabica,Mexico,calnali,Caturra,Washed ,7.58,7.33,7.17,7.25,6.75,7.0,10.0,10.0,808,808
Arabica,Vietnam,dala,Catimor,Other,7.42,7.25,7.25,7.58,7.42,7.33,10.0,10.0,1550,1550
Arabica,Nicaragua,jinotega,Caturra,Washed ,7.17,7.08,7.08,7.33,7.25,7.08,10.0,10.0,1100,1275
Arabica,Honduras,marcala,Catuai,Washed ,7.25,7.25,7.0,7.17,7.08,7.08,10.0,10.0,1400,1400
Arabica,Guatemala,oriente,Bourbon,Washed ,7.33,7.33,7.0,7.17,7.17,7.17,10.0,10.0,1310,1310
Arabica,Mexico,coatepec,Typica,Washed ,7.33,7.08,6.92,7.42,7.25,7.08,10.0,10.0,1250,1250
Arabica,Mexico,zaragoza itundujia,Typica,Washed ,7.58,7.42,7.33,7.5,7.08,7.17,10.0,10.0,1550,1550
Arabica,Mexico,veracruz,Bourbon,Washed ,7.33,7.33,7.17,7.08,7.25,7.0,10.0,10.0,1000,1000
Arabica,Guatemala,oriente,Bourbon,Washed ,7.33,7.33,7.0,7.33,7.0,7.0,10.0,10.0,1310,1310
Arabica,Brazil,mantiqueira de minas,Bourbon,Pulped natural ,7.17,7.17,7.0,7.17,7.25,7.25,10.0,10.0,1100,1100
Arabica,Taiwan,苗栗泰安,Typica,Washed ,7.42,7.25,7.25,7.17,7.0,7.0,10.0,10.0,850,850
Arabica,Taiwan,yunlin gukeng he bao 雲林縣古坑鄉荷苞村,Typica,Other,7.25,7.25,7.25,7.25,7.08,7.0,10.0,10.0,200,200
Arabica,Taiwan,changhua baguashan 彰化市八卦山,Typica,Washed ,7.25,7.25,7.25,7.0,7.25,7.08,10.0,10.0,150,150
Arabica,Taiwan,changhua baguashan 彰化市八卦山,Typica,Semi-washed ,7.25,7.25,7.25,7.08,7.17,7.08,10.0,10.0,250,250
Arabica,Mexico,zaragoza itundujia,Typica,Washed ,7.33,7.17,7.25,7.08,7.08,7.08,10.0,10.0,1300,1300
Arabica,Mexico,escuitla,Typica,Washed ,7.25,7.08,7.0,7.17,7.33,7.17,10.0,10.0,1300,1300
Arabica,Nicaragua,jinotega,Caturra,Washed ,7.33,7.08,6.92,7.08,7.42,7.17,10.0,10.0,1250,1250
Arabica,Myanmar,doe kwin,Other,Washed ,7.17,7.33,7.0,7.42,7.17,7.0,10.0,10.0,3845,3845
